mbid,nom,parentMbid,parentNom
13c17211-a10e-4b78-97dd-d87ff344206e,nóta,ee022b9f-8e02-4e90-b855-41d60cb1bcc3,Hungarian folk music
6732427a-0d04-4a15-b9e5-b4b5b9532f8f,drill and bass,8eb583f1-4fd7-460c-8246-dcdccc0e3ef9,intelligent dance music
cc5916e9-4832-453e-88a8-ae0a52434395,Ethio-jazz,a715278f-1580-409f-8078-4ffbc800e08b,jazz
750f89f0-3a9b-4c15-96fd-899cc4e421c8,orchestral jazz,a715278f-1580-409f-8078-4ffbc800e08b,jazz
7af339eb-e666-4aa6-a6ca-8444ca573fe0,world fusion,a715278f-1580-409f-8078-4ffbc800e08b,jazz
49f0addb-4ed8-4f27-b40a-d98f067939f2,Creole jazz,a715278f-1580-409f-8078-4ffbc800e08b,jazz
bfc4294e-6815-4664-a176-8083e5e47e91,Honkyoku,9a8b5ca4-6a47-4ede-8c6f-90ce1ce3d2bd,Japanese classical music
26892781-f6aa-49ff-84f7-ae3809c96d83,kacapi suling,18df26c4-bcf6-4c91-8c62-8791c2fa1107,Southeast Asian classical music
8a14f570-7297-438d-996d-8797f9b8cfcc,psychobilly,bd7e1d40-43b1-4ba5-97b3-05b891466962,punk rock
130790af-ee2d-478f-a02a-f8c1b999e23c,pluggnb,213ac446-424b-43d9-8131-1ff1a23d192c,plugg music
1a3dabe1-d734-424d-8537-f9373c57087b,oriental ballad,9973ee00-9ccb-4aac-b8b4-2cd2666f42ea,Korean ballad
0b8b564c-fb7f-4f6d-b40f-e432b2a1ae02,comfy synth,c89a76aa-2149-499e-946b-8299aa2f4ab3,dungeon synth
f8344ab4-cdd1-4acc-829b-8be207ea54d0,winter synth,c89a76aa-2149-499e-946b-8299aa2f4ab3,dungeon synth
732422d2-a6c6-4e97-88a9-8bb9929eec09,meiji shinkyoku,9a8b5ca4-6a47-4ede-8c6f-90ce1ce3d2bd,Japanese classical music
ce119355-b6b5-40eb-adad-538a1f6a6ad4,future core,35f85622-978c-4bf4-b5e4-722394d474f1,kawaii future bass
db9257e9-914e-475f-bca1-84064d5ebf18,beat bruxaria,a9f57c3b-fede-4e59-b3fa-15cc036b210d,funk mandelão
d777590d-aa44-42ec-ba49-c210f151a297,pep band music,28810f27-a1b7-4719-abce-368d6261385a,marching band music
c2cab551-1017-4ace-8ad0-f36b7c089875,future riddim,e07f0fb2-8a7d-4436-8745-b8d26f9a2d6f,riddim
66366e89-590e-424f-b13d-0d0564eb4f27,neo-rockabilly,f1a053eb-61bb-448a-964d-35784c4ae8c1,rockabilly
e9c29df4-23f1-4d0b-ab11-24bcc90744f1,dobrado,6036174f-0320-4901-a4da-6c4621bb2418,march
ef7f6b36-cf15-408d-9eb4-fd7a46d0602b,gothic country,5f9cba3d-1a9f-46cd-8c49-7ed78d1f3354,alternative country
19d31930-9e5f-450d-8fa1-120e622773a5,bardcore,4910de6b-f795-4695-a758-5dcfb664e423,neo-medieval music
db15812c-4206-40c7-9a5b-5e6216356cbe,death 'n' roll,eacfa027-2fad-413f-a2f1-80fa43674f0b,death metal
2692f2d7-d680-4a5c-83f0-48e6e7c3ec6b,old school death metal,eacfa027-2fad-413f-a2f1-80fa43674f0b,death metal
dc59f92c-2353-428d-ac92-81c1de23ac07,futurism,e328c306-8e35-46d2-93c3-623412ec7c13,modern classical music
ac4806f4-b2a8-43e8-8014-4f2bd9d64dad,cowpunk,8cc9b280-230b-4a3a-b1e2-8acab0744dd3,punk music
dc7b3df8-0f8c-4bcd-9daa-8eca53c3e1f9,keller synth,c89a76aa-2149-499e-946b-8299aa2f4ab3,dungeon synth
37369d59-6ffd-4c9d-be9f-913cad71f740,dungeon chip,c89a76aa-2149-499e-946b-8299aa2f4ab3,dungeon synth
6d12e828-40a5-4ebc-a5b0-aa5506e2efd0,digital hardcore,8cc9b280-230b-4a3a-b1e2-8acab0744dd3,punk music
449e7cdf-0d7e-46aa-852d-96d81078abf3,wonky,3976e9ba-16d0-461d-b732-99408a0374ba,electronic dance music
95c57cd7-7fb8-4405-ade1-775c2d27e54e,UK garage,3976e9ba-16d0-461d-b732-99408a0374ba,electronic dance music
51cfaac4-6696-480b-8f1b-27cfc789109c,grime,3976e9ba-16d0-461d-b732-99408a0374ba,electronic dance music
8134acbd-8822-4042-8e17-276599a3a843,kuduro,3976e9ba-16d0-461d-b732-99408a0374ba,electronic dance music
78aa8c4a-4846-43ed-a34e-cea07d1f556c,singeli,3976e9ba-16d0-461d-b732-99408a0374ba,electronic dance music
63eddc75-dbad-4a05-a365-e30d1e87bca8,breaks,3976e9ba-16d0-461d-b732-99408a0374ba,electronic dance music
8b952b7d-f5e0-410b-9c3b-2800fa80bcdb,sea shanty,4d95a70b-1efa-4f8e-9161-781621a2f1a3,work song
463066ef-ac54-4dae-9c83-73824c2c8432,electroacoustic music,a190bb32-e0a7-4c56-b142-5cf9cfcfa713,contemporary classical music
4292ce34-3fe5-4ad5-b229-48f8185a3267,embolada,e348168e-24f8-4d6a-87ed-b9389934a14a,coco
3f845f15-6580-4910-ac94-fda34a8c1d63,war metal,12568698-97cc-49a9-80ab-9c5e3fe4dd33,black metal
8c6a0ba9-7583-447d-b50c-a158708bdc58,beni,28810f27-a1b7-4719-abce-368d6261385a,marching band music
c3632505-be72-487c-8430-f85bd6b3f7c9,darksynth,19565d07-8460-4773-8d54-149208a61bb4,synthwave
db10b353-89f1-412a-830e-af3eb5fb8416,cumbia rebajada,2d8be232-a8cd-48d0-8e6a-05f6a99330a4,cumbia sonidera
8a14f570-7297-438d-996d-8797f9b8cfcc,psychobilly,f1a053eb-61bb-448a-964d-35784c4ae8c1,rockabilly
a7e0229c-6e53-45f1-a6f2-a791e78b159e,Afro-zouk,34d6235e-91cd-452f-95fb-2f8ce6508471,zouk
aca1caab-09d1-44b5-ae84-590ff1d218fc,adult-oriented rock,26af3760-750a-4b5e-a699-78c87697585a,arena rock
932278bb-3214-4936-8896-e8dea057ab98,cabo zouk,34d6235e-91cd-452f-95fb-2f8ce6508471,zouk
848ecccf-e7fa-4439-a8ab-9dd3c31b4cf6,nu jazz,53a3cea3-17af-4421-a07a-5824b540aeb5,electronica
f8b8e9f5-f475-46ac-95b4-8e9a889e6a1c,Yue opera,f369323a-f515-4aea-a3cf-2963f0a39c5e,Chinese opera
ea19b49c-4be4-49ec-9717-05e3576bdb1a,jamgrass,ee4c47d7-4afe-4410-ab3e-0100a204ec23,jam band music
6ce4f333-ee9b-4da9-a044-875ddae2fb38,animal sounds recording,ef6ff7e2-de0c-4afe-8a12-2d3b695492a3,nature recording
a6765c6d-f2da-4785-9a9d-4c5cf94b9054,bird song recording,6ce4f333-ee9b-4da9-a044-875ddae2fb38,animal sounds recording
8e784767-f9f9-4ef5-9849-539033dc1252,whale song recording,6ce4f333-ee9b-4da9-a044-875ddae2fb38,animal sounds recording
44830131-da6a-40b5-b3de-e2d241cced5f,avant-folk,c11e4253-a888-4a2a-adde-c274b748d0b3,contemporary folk music
eff22645-f13d-465d-a403-d73286d09017,Burmese classical music,18df26c4-bcf6-4c91-8c62-8791c2fa1107,Southeast Asian classical music
d618d975-3a37-4f13-9568-a6212c033844,eleki,b76ee78d-ec97-49e9-8ea6-cfc46ecc3b23,surf rock
0e4eae85-208b-4480-8b45-92df4bf446d8,flashcore,3832a068-e169-40cb-9638-d0b04342f3a3,experimental electronic music
b0cd7203-1781-4d14-b8ff-67666bf75f14,corridos tumbados,edd7dcee-0bb8-4d0a-b292-b297f7971a93,sierreña
1e5e18e5-4e70-4a73-942a-c6c79c1aefe2,drill,52faa157-6bad-4d86-a0ab-d4dec7d2513c,hip-hop
2346fb3e-8546-4119-a929-601db8e0a733,cloud rap,52faa157-6bad-4d86-a0ab-d4dec7d2513c,hip-hop
ec0d9c44-4c90-47b6-82c9-dc8e2bd94b21,mobb music,52faa157-6bad-4d86-a0ab-d4dec7d2513c,hip-hop
62619990-1f83-4043-9cd5-df3e8110f2dc,funk carioca,dfdf3e46-3b2b-417e-9346-86f9a5bac360,Brazilian funk
ae39f26a-411b-4217-8bec-073709a8863e,canzone d'autore,455f264b-db00-4716-991d-fbd32dc24523,singer-songwriter music
5b0c0da5-5ed4-4adc-864f-b1f72c48aab7,gorenoise,5c61cf56-7dcd-4bd8-87e4-b5bb0c25255a,harsh noise
5b0c0da5-5ed4-4adc-864f-b1f72c48aab7,gorenoise,0cd76818-fdde-4f56-93a1-040f09ca7f23,noisecore
6de95c7c-b404-4e2a-8571-739b9ae0c5ed,lo-fi house,09a7573a-1bf2-4f8e-aadb-b582780746a0,outsider house
c774791e-1b78-4794-a109-befb712ef44d,spoken word recording,018b7630-8941-4966-90e4-3774daea4e04,non-music
19191e39-9867-45bf-9347-dbfcaf9a3f72,ASMR,018b7630-8941-4966-90e4-3774daea4e04,non-music
5054b150-e6b1-4330-aecc-f08f420e4646,séga tambour,cd839d99-6845-4dea-8956-a487bf7560ef,traditional séga
e427198e-072f-4b2b-8dbf-f89172a82fd7,spiritual art song,97ab27cc-2991-40aa-932a-3e4eedffc850,concert spiritual
37369d59-6ffd-4c9d-be9f-913cad71f740,dungeon chip,50a99000-1e63-444e-8624-7c45fb517d9d,bit music
daf32434-30c9-4f25-8e5e-5f434dfe2016,hard renaissance,a9207ed8-8173-420d-a8d7-5add746d7304,Japanese artcore
d0f5d50f-3a68-4c00-b59d-7f9f363a7af1,neo-bop jazz,8c083468-2dce-4a31-ae77-433af3deafd3,hard bop
cb058995-96b0-45ed-a3db-2f066bfe948d,space ambient,608b0471-7531-4854-a348-e698c69cb699,ambient music
79719082-6fda-4461-ba89-c923d155cc45,mákina,ed2e5e6b-2af6-4c7c-a9fb-e2e886bfda38,hard techno
16c54f1b-96d1-43ba-8d4a-ab4852f5bb64,seto leelo,6e2e5770-6e2b-4c3e-a123-2047b0058896,runo song
b67e5475-9b31-4772-bc2c-30ed0823a1b7,progressive bluegrass,b612bf3b-65fe-42d0-9a2f-1d90872ccaee,progressive country
a5b58e91-7764-4aa5-9609-4ce61cd0ddfd,footwork jungle,405b97cf-e1d9-48aa-97cd-53212730589c,footwork
ce119355-b6b5-40eb-adad-538a1f6a6ad4,future core,aa068134-d667-4f9b-a7a2-07a5fafe51c1,J-core
41569e0d-9b3f-4ad0-8ddc-85da7cf66e5b,Afro-rock,0e3fc579-2d24-4f20-9dae-736e1ec78798,rock music
2073df12-7283-4f2c-b616-212cf592e91a,bard rock,0e3fc579-2d24-4f20-9dae-736e1ec78798,rock music
463066ef-ac54-4dae-9c83-73824c2c8432,electroacoustic music,68c81274-5770-4e7b-a4bf-ab0d7d425d99,experimental music
66a9166e-2807-4e75-acb1-660913d8360b,özgün müzik,0b2a4765-d422-4063-9651-387c5230eaa2,Turkish folk music
de77774c-b254-4597-896a-257cbe04e84a,funk ostentação,62619990-1f83-4043-9cd5-df3e8110f2dc,funk carioca
0f721ac3-ac72-4854-bda9-3bb86f0518d4,urban cowboy,2de61e9c-de1d-47c8-999d-5b44c0cfeca1,country pop
f3739c4c-7297-48e6-a3d7-1ab737c0d9a0,bro-country,2de61e9c-de1d-47c8-999d-5b44c0cfeca1,country pop
0a84c545-a3c8-458a-b834-9556334d7287,jazz mugham,ff60b411-27db-4bd3-a444-3afe92cbfa7e,modal jazz
f812b8f5-537d-4218-a2b5-417ba470c993,medieval metal,f5b0242a-ede0-4929-9361-4eddeb0516b5,folk metal
0bb94bd0-0025-479c-b398-41fb2f12f939,vocal surf,797e2e85-5ffd-495c-a757-8b4079052f0e,pop rock
8a14f570-7297-438d-996d-8797f9b8cfcc,psychobilly,b7bb11c3-bb83-4047-af65-1e8aba89039f,garage rock
0bb94bd0-0025-479c-b398-41fb2f12f939,vocal surf,6a325db6-8c10-44e1-b17a-b7c8dda50546,surf music
a91eb32c-e210-4741-905e-c0039edae6c4,verismo,56e0b906-1018-4a55-8ec7-86746272116e,opera
efa5aed0-3c0e-46cd-a369-faf1d06017a8,pipe band music,28810f27-a1b7-4719-abce-368d6261385a,marching band music
008fdc34-d27d-4400-bc39-21ce4db5d119,bop,b11f3064-4c98-472b-8877-2c69a9ede4e8,Chicago drill
46863f4f-1d41-49d8-8e1a-7cca3bbb8ba4,funknejo,dfdf3e46-3b2b-417e-9346-86f9a5bac360,Brazilian funk
15570d3c-756e-429e-ad67-653cb29ae886,poetry audio recording,c774791e-1b78-4794-a109-befb712ef44d,spoken word recording
629103ac-e282-47ab-9793-59eee88eb548,interview audio recording,c774791e-1b78-4794-a109-befb712ef44d,spoken word recording
8ea12dbe-8aeb-47c6-bd59-a381828a5add,lecture audio recording,c774791e-1b78-4794-a109-befb712ef44d,spoken word recording
79df049c-2d75-4f30-95f4-edf83b4b9fa2,speech audio recording,c774791e-1b78-4794-a109-befb712ef44d,spoken word recording
41603984-87fd-47e7-ad57-64839a277c55,raggacore,8aad8a03-be38-48e4-aa43-5ca0f826c569,breakcore
d046f0ec-8555-460b-9c48-54c3bb6c8f32,seggae,02b2f720-d06e-42ce-85c2-1ecd4191ffcb,reggae
97fc0cf6-15e5-468b-b752-ae195a22d8be,gospel reggae,02b2f720-d06e-42ce-85c2-1ecd4191ffcb,reggae
09d455dc-c5a1-4262-bbae-63383dd87582,yayue,4e4c4eac-fb33-4d31-8797-26adc0da0341,Chinese classical music
f23f0a08-4561-4efb-b2a7-240c05806151,yanyue,4e4c4eac-fb33-4d31-8797-26adc0da0341,Chinese classical music
e0a9d0d1-b86f-4344-82a9-022a84627087,algorave,3832a068-e169-40cb-9638-d0b04342f3a3,experimental electronic music
a687ea57-487a-440d-b5fd-2f1b2f8b1f57,blackgaze,d14a4c4a-bea5-4b08-b945-59b048acd2d5,atmospheric black metal
ae6a6118-985d-4622-b423-2d00bb1a0678,wong shadow,b76ee78d-ec97-49e9-8ea6-cfc46ecc3b23,surf rock
19565d07-8460-4773-8d54-149208a61bb4,synthwave,89255676-1f14-4dd8-bbad-fca839d6aff4,electronic music
17466ce1-b750-4f75-9341-c68b16531ba3,emo pop,ef0c2769-9c8f-49fc-b66e-27b8242b004a,emo
1d6489a9-5837-43c9-8155-94a126e8a951,emotional hardcore,ef0c2769-9c8f-49fc-b66e-27b8242b004a,emo
de2785b2-f282-4718-a422-37dc93964bdd,lounge music,ca06817d-8622-4120-b49d-96921c8bb767,easy listening
7201af41-f0f5-4b21-b09b-d0bf86e7b3e6,Dutch house,05247982-e44f-4c58-96f8-a5453be69f5f,electro house
c1a4860e-720f-4f4c-8a54-a8032aac08fa,instrumental jazz,4ae63770-68af-4fae-b0f1-5e53f372c743,instrumental music
d4b71a23-7dc0-4291-9a8d-a27d5dbbf9f2,big room house,a2782cb6-1cd0-477c-a61d-b3f8b42dd1b3,house music
fb56e5c9-2063-4664-9293-b4aa369d5286,tropical house,a2782cb6-1cd0-477c-a61d-b3f8b42dd1b3,house music
54495e1c-4f04-4bba-8dab-d3d8c2d3e8c1,technical thrash metal,cc4cf136-5690-4ee3-a62b-b172febfe322,thrash metal
5b544a79-4583-4f5a-a312-bade7eac7201,seapunk,89255676-1f14-4dd8-bbad-fca839d6aff4,electronic music
4f2977aa-6943-404a-b8ec-295639ff0adf,nightcore,89255676-1f14-4dd8-bbad-fca839d6aff4,electronic music
267b14aa-3e3c-4615-803c-0255a81c8203,tango,7369bb8b-3399-4180-8cb2-4e37e0e7b0e7,Latin music
c802c2be-2351-4478-b6a1-003fdb8733c9,Birmingham sound,39b5ca66-873c-4a3d-94a3-3d31176b545e,industrial techno
ace16f38-882c-4175-9643-bcb658430600,New Mexico music,7369bb8b-3399-4180-8cb2-4e37e0e7b0e7,Latin music
2e4f4062-4d77-4d35-934b-a2c3ed44328b,Latin trap,9a339aa8-a0e5-450c-95a7-b11517bb508f,trap music
260d1450-1055-4c5c-9c78-863253349a5a,trap metal,9a339aa8-a0e5-450c-95a7-b11517bb508f,trap music
5319fada-431d-4b16-ac6f-37e24b2201b5,kawaii metal,cc28f5aa-5e19-487c-88e1-e56b022f1fdd,metal music
d2a65267-853d-41bd-be59-3ab9fa86b2c2,muzikat dika'on,930bbe39-fe59-47ab-b8d3-7ededb0dcfde,Mizrahi music
5c61cf56-7dcd-4bd8-87e4-b5bb0c25255a,harsh noise,89c7c9b3-215e-482f-bce3-3219ffd0a222,noise music
a57eaca8-4df0-4835-8581-1179a485729f,Balearic trance,7232e5df-8466-421f-ad5a-ce2048e5522d,chill-out music
55f2165a-7e94-4954-8fd1-87183645e4a1,hipco,52faa157-6bad-4d86-a0ab-d4dec7d2513c,hip-hop
74c83fdc-5863-48b9-a2e9-6c82bf1fb965,tough guy hardcore,055a6e4d-d929-42ac-ba7a-9d063b254ea5,hardcore punk
30335a76-0814-4202-b8a1-31d8b987e4d8,mall screamo,ef0c2769-9c8f-49fc-b66e-27b8242b004a,emo
518102e9-8d09-4f6b-b1e2-141bdcce6a82,red music,b60cd443-b387-4a4c-98cd-2e5bb592089d,industrial folk music
1ef3590b-c610-4ffe-a952-f2d9d3883b14,Italian occult psychedelia,cd99451c-f6d5-47c7-8d49-6c08b51e61aa,neo-psychedelia
98c1efff-ea21-470e-9e40-e19f6dff1211,Candombe beat,0e3fc579-2d24-4f20-9dae-736e1ec78798,rock music
8cc9b280-230b-4a3a-b1e2-8acab0744dd3,punk music,0e3fc579-2d24-4f20-9dae-736e1ec78798,rock music
d85ac10f-deb1-410c-af5c-4d40f77003d9,baroque zarzuela,9e44c2c9-8c44-4aa6-9de3-0f3e75b49f1b,Baroque music
53a912f2-8883-4201-86f8-2d2c842c0706,ballet de cour,9e44c2c9-8c44-4aa6-9de3-0f3e75b49f1b,Baroque music
2f90721b-70be-4657-920f-4978ed0fc801,gospel house,a2782cb6-1cd0-477c-a61d-b3f8b42dd1b3,house music
682002e1-0573-4162-8708-369aced0ef97,UK jackin',a2782cb6-1cd0-477c-a61d-b3f8b42dd1b3,house music
6edcc882-b402-440c-975d-dd2f367956fb,phonk house,a2782cb6-1cd0-477c-a61d-b3f8b42dd1b3,house music
0de2f24b-96ba-4358-8daf-b10ce0b2f2d2,deejay,02b2f720-d06e-42ce-85c2-1ecd4191ffcb,reggae
b37ceb94-0e7b-4d60-bcb1-662148b75a92,spiritual jazz,a715278f-1580-409f-8078-4ffbc800e08b,jazz
e7bb9a21-9556-4b85-bc78-5f69a3d0577d,big band music,a715278f-1580-409f-8078-4ffbc800e08b,jazz
dcc79a22-0983-431a-bb4f-f55a767583cc,vaportrap,e837fa08-f314-428f-af96-ceed9858e3b2,vaporwave
4f09664e-7f63-4431-b2b8-4b0184cd88db,mallsoft,e837fa08-f314-428f-af96-ceed9858e3b2,vaporwave
4cc411c2-ec68-4aeb-8af5-d690e96eba88,future funk,e837fa08-f314-428f-af96-ceed9858e3b2,vaporwave
a57eaca8-4df0-4835-8581-1179a485729f,Balearic trance,2afc2320-384f-43a4-a71e-1b763c485045,trance
6cac3aeb-00c3-4125-b1bc-ec5e074d6ea3,Southern metal,cc28f5aa-5e19-487c-88e1-e56b022f1fdd,metal music
ef7f6b36-cf15-408d-9eb4-fd7a46d0602b,gothic country,d9f42dc1-3a92-4217-8ae5-e9672f595b8e,gothic music
ca5d2892-93bf-4aae-85d5-a4589a1680b9,UK drill,1e5e18e5-4e70-4a73-942a-c6c79c1aefe2,drill
2d069613-cd1b-4ce8-ad90-d0925e4ff9c9,progressive electronic music,8d275a8d-154a-4bcb-8b5a-f56306ad4bcb,progressive music
520667f6-afbd-44dc-b591-64b74638a782,música cebolla,6848c546-59b8-4ee8-8573-4bf4573f07f7,canción melódica
60d31b40-7f08-4628-aaf6-a57a42190e55,lowend,52faa157-6bad-4d86-a0ab-d4dec7d2513c,hip-hop
4d59de45-c22d-45f4-aee6-ae86ea8ea3fd,Jersey club rap,52faa157-6bad-4d86-a0ab-d4dec7d2513c,hip-hop
54809f85-0ba7-40a6-ba5c-11e621062581,jerk,52faa157-6bad-4d86-a0ab-d4dec7d2513c,hip-hop
685717fe-3d0d-4d99-a4bf-1b9d89112de2,drumstep,1dfc0cd3-bf39-4240-9265-96ced154425a,brostep
cb654931-fdca-456b-a645-138d7e90bc7c,folkhop,59a849e1-73fe-428d-8a61-3788875f9644,bhangra
5a26133b-487a-4698-82b8-19c0efb827a3,shangaan electro,3976e9ba-16d0-461d-b732-99408a0374ba,electronic dance music
39b5ca66-873c-4a3d-94a3-3d31176b545e,industrial techno,41fe3260-fcc1-450b-bd5a-803886c56912,techno
3832a068-e169-40cb-9638-d0b04342f3a3,experimental electronic music,89255676-1f14-4dd8-bbad-fca839d6aff4,electronic music
dc935785-4fbf-4e18-b733-77917cde0c49,wave,89255676-1f14-4dd8-bbad-fca839d6aff4,electronic music
50a99000-1e63-444e-8624-7c45fb517d9d,bit music,89255676-1f14-4dd8-bbad-fca839d6aff4,electronic music
c9c58bd8-bf69-428e-8c71-9e34d5916eda,acholitronix,89255676-1f14-4dd8-bbad-fca839d6aff4,electronic music
047e0133-a88e-4d7b-b680-0ff27678aea6,maloya électronique,89255676-1f14-4dd8-bbad-fca839d6aff4,electronic music
d024e2e6-842c-43f7-b46e-8d0b87a4cd8e,mincecore,055a6e4d-d929-42ac-ba7a-9d063b254ea5,hardcore punk
09a7573a-1bf2-4f8e-aadb-b582780746a0,outsider house,a2782cb6-1cd0-477c-a61d-b3f8b42dd1b3,house music
593ac826-8e72-4544-abc1-53192b683751,future house,a2782cb6-1cd0-477c-a61d-b3f8b42dd1b3,house music
2d5cd6af-6195-4d12-9788-9a9b03ac0a12,bass house,a2782cb6-1cd0-477c-a61d-b3f8b42dd1b3,house music
51183839-ce7a-4d3b-9e04-78bd9de8c8d5,gqom,a2782cb6-1cd0-477c-a61d-b3f8b42dd1b3,house music
30335a76-0814-4202-b8a1-31d8b987e4d8,mall screamo,ceeaa283-5d7b-4202-8d1d-e25d116b2a18,alternative rock
f5ce6b81-b277-4a23-ba23-2e1e2a7e51ac,mod,0e3fc579-2d24-4f20-9dae-736e1ec78798,rock music
17466ce1-b750-4f75-9341-c68b16531ba3,emo pop,ceeaa283-5d7b-4202-8d1d-e25d116b2a18,alternative rock
930ef127-3653-4677-9b95-ecc90c7c1a14,art pop,911c7bbb-172d-4df8-9478-dbff4296e791,pop music
b8793fdb-bbc8-4418-a6f8-05eafbbe07ef,Afrobeats,911c7bbb-172d-4df8-9478-dbff4296e791,pop music
8c5defb4-95b6-42f6-bfee-8791f670f3a8,Brill Building,911c7bbb-172d-4df8-9478-dbff4296e791,pop music
0cacd6c7-be5e-4577-91b9-a82d1063e3ba,samba de gafieira,2447a0ec-e65f-48c7-b402-05cfe5c62cb7,samba
3b1a5653-15d9-44d4-88b9-0a4f1d3aba52,samba-enredo,2447a0ec-e65f-48c7-b402-05cfe5c62cb7,samba
4a2f8fe1-477a-4dfd-9a40-41c59ca3c0d8,Indian classical music,6ed4e4d1-9a97-4e2c-b8df-083754f154f4,art music
ae40c644-47b7-4f42-9775-4fde479a75b7,Gufeng music,b4cc27f0-6734-4f1e-b586-6eba7588f13f,C-pop
9db3c90f-43d5-4cd7-9282-cd21ac7c8db9,progressive metalcore,62f88295-0605-4ce8-958b-2e0063ece47e,metalcore
01a2c709-21ce-404d-b338-14bc389ac753,bluegrass gospel,08289b42-7e41-4987-9263-c28bb4c59da0,gospel music
bf44ad8f-47be-4bcc-b577-ba2268160cd1,tearout brostep,1dfc0cd3-bf39-4240-9265-96ced154425a,brostep
700eb336-affc-4151-849f-749ecb8e4411,briddim,1dfc0cd3-bf39-4240-9265-96ced154425a,brostep
a592dfc6-b601-4347-a060-a78ffabe4a8e,atmospheric sludge metal,e214700e-dae1-4b69-81e9-276e4e88fa32,post-metal
c11e4253-a888-4a2a-adde-c274b748d0b3,contemporary folk music,a91eed3a-fdd0-494e-ade0-95ea4117f6eb,folk music
1ece3afe-bbff-4408-8e45-b20ca45fe9ae,jazz house,a2782cb6-1cd0-477c-a61d-b3f8b42dd1b3,house music
ede9a040-d08d-443e-981b-a8f3d1da743e,ballroom,a2782cb6-1cd0-477c-a61d-b3f8b42dd1b3,house music
345b2a80-b4da-4c3b-a89d-b0291aefbb3d,stutter house,a2782cb6-1cd0-477c-a61d-b3f8b42dd1b3,house music
18487371-4890-4e10-be97-9f59da1cec76,Indian pop,911c7bbb-172d-4df8-9478-dbff4296e791,pop music
8679420c-a3a6-4cf6-896c-ba9a6564eb9f,pop raï,911c7bbb-172d-4df8-9478-dbff4296e791,pop music
32c32d08-7266-48da-ab56-3905fcca69ae,pop minang,911c7bbb-172d-4df8-9478-dbff4296e791,pop music
d861508b-f667-49bf-abaf-02d1587ec902,tearout dubstep,1b50083b-1afa-4778-82c8-548b309af783,dubstep
d92aaf30-5941-4a65-b741-d9d48c80772a,lofi hip-hop,52faa157-6bad-4d86-a0ab-d4dec7d2513c,hip-hop
e009a9c2-c20c-40d9-9bb6-4e098676ea9c,abstract hip-hop,52faa157-6bad-4d86-a0ab-d4dec7d2513c,hip-hop
4950df5c-7d13-4fdd-9214-0a255968d5cd,Philly club rap,52faa157-6bad-4d86-a0ab-d4dec7d2513c,hip-hop
01a2c709-21ce-404d-b338-14bc389ac753,bluegrass gospel,a1a7b40d-f6e6-48c1-a5fc-b15af73d7381,bluegrass music
e4ba3fa5-5256-4f87-981a-1239e05acab0,industrial hardcore,53ceafec-ced4-4bec-ac57-d00cbf3a0c29,post-industrial music
260d1450-1055-4c5c-9c78-863253349a5a,trap metal,12b013ff-cf03-4fa0-8e1b-c9b7f5d27f90,hardcore hip-hop
4f09664e-7f63-4431-b2b8-4b0184cd88db,mallsoft,de2785b2-f282-4718-a422-37dc93964bdd,lounge music
f223062a-27f4-4cb0-9336-7a1ea3eee7ec,brutal prog,ae9b8279-3959-48d8-8a88-741a7f6d4a48,progressive rock
d024e2e6-842c-43f7-b46e-8d0b87a4cd8e,mincecore,093149ea-d1bc-4f93-bd5a-8fdcd055ea2f,grindcore
685717fe-3d0d-4d99-a4bf-1b9d89112de2,drumstep,462f9321-6103-49c9-b6db-96219bce6f62,drum and bass
98c1efff-ea21-470e-9e40-e19f6dff1211,Candombe beat,decc967b-5b70-453b-9107-0b4e7a00505f,beat music
2228bcbf-78ca-424a-bf37-9cfa1566d82e,neon pop-punk,60e21d01-ce21-4127-86b7-aada79558dab,pop-punk
8b6f2489-4f8a-4bff-80d6-9f39ef672493,depressive black metal,12568698-97cc-49a9-80ab-9c5e3fe4dd33,black metal
597e93aa-2a1b-4a9b-961b-25993b5e1cf6,progressive soul,1b5e7b16-336b-473e-a364-5120413a9827,soul
125f8214-a25d-4047-a96e-0fee46d30716,pop reggae,911c7bbb-172d-4df8-9478-dbff4296e791,pop music
2126f16b-13b6-45c9-b02e-c63be8bbdaea,dansband music,911c7bbb-172d-4df8-9478-dbff4296e791,pop music
03db4625-33c4-4169-9fd6-2aedc43660ef,toytown pop,911c7bbb-172d-4df8-9478-dbff4296e791,pop music
e5abef91-49eb-491c-b0ce-c6dd4e1f2d19,avant-prog,ae9b8279-3959-48d8-8a88-741a7f6d4a48,progressive rock
0b81f6b8-dfa3-41c8-9e3f-a21ad44e1011,rawstyle,4a74a604-f702-424c-984f-93c5b04360ea,hardstyle
6d39ad19-fbd6-407b-baf3-ad6ad46a5518,yacht rock,7d0c6a6b-5d56-4b1e-a8c7-e32194f246b9,soft rock
18d6ad2c-83d2-402f-972c-dd75b4b2f34b,third wave ska,65877068-2116-4af6-89a2-838179a7e103,ska
351424dd-91a3-4cf2-9edb-5df647743ec0,nu-disco,a04d680b-b5c5-4f6a-87a3-f9f1ff98e3ea,disco
3246236f-45aa-4637-a510-1cbbd338616f,J-euro,eba7715e-ee26-4989-8d49-9db382955419,J-pop
6e0ace30-b85c-456a-a424-abf1fcf6cd50,soft visual,823e4a7f-ade7-4d34-927a-721c60469b81,visual kei
